,225,265|,225,222,267|,200,49,263|,200,22,11,267|,200,22,13,267|,200,26,11,267|,200,26,13,267|,200,31,275,278|,200,39,34,267|,200,101,221,265|
,218,182,127|,218,178,15,125|,218,178,29,127|,218,178,109,129|,218,178,161,164|,218,180,31,127|,218,180,111,129|,218,180,233,234|,214,100,31,127|,214,100,111,129|
,250,259|,252,238,259|,252,242,259|,254,149,261|,254,191,257|,254,10,23,259|,254,10,27,259|,254,12,23,259|,254,12,27,259|,254,14,153,261|
,101,215|,101,217|,105,215|,105,217|,181,219|,31,183,219|,31,28,179,219|,22,4,179,219|,22,33,183,219|,24,18,179,219|
,22,77|,26,77|,53,79|,26,11,81|,26,13,81|,22,11,81|,22,13,81|,24,16,77|,24,55,79|,31,32,77|
,76,4,211|,76,23,213|,76,27,213|,76,143,209|,78,52,213|,80,14,211|,151,152,211|,151,148,14,211|,151,261,258,213|,80,9,7,211|
,232,111|,234,128|,232,247,248|,236,245,248|,236,245,246,111|,236,154,64,109|,236,154,66,111|,236,156,98,109|,236,158,98,109|,236,207,202,111|
,210,29,89|,212,31,89|,212,22,3,93|,212,22,33,89|,212,22,77,91|,212,26,3,93|,212,26,33,89|,212,26,77,91|,212,53,79,91|,212,169,170,89|
,154,66|,207,202|,237,232|,245,246|,245,248,110|,207,204,30|,154,68,23|,154,68,27|,156,96,30|,158,96,30|
,16,69,155|,18,65,155|,18,99,157|,18,99,159|,25,67,155|,25,203,206|,25,233,236|,25,247,244|,25,22,69,155|,25,26,69,155|
,148,35|,152,37|,152,15,35|,152,45,40|,148,14,37|,150,80,35|,261,258,39|,261,256,190,35|,150,80,14,37|,150,76,4,37|
,210,45|,210,5,43|,210,37,41|,208,142,43|,212,22,43|,212,26,43|,212,39,41|,212,53,56|,212,201,196|,212,39,36,45|
,130,3,199|,130,23,201|,130,27,201|,130,43,197|,132,25,201|,134,223,224|,134,10,3,199|,134,10,23,201|,134,10,27,201|,134,10,43,197|
,16,11,223|,16,13,223|,18,15,223|,20,8,223|,20,103,221|,25,101,221|,25,105,221|,25,201,225|,133,134,223|,133,134,267,264|
,238,53,273|,238,247,269|,238,259,271|,242,53,273|,242,247,269|,242,259,271|,242,24,55,273|,242,111,249,269|,238,24,55,273|,238,111,249,269|
,22,187|,26,187|,111,185|,111,106,189|,24,16,187|,31,32,187|,31,229,230|,67,68,187|,67,227,230|,239,240,187|
,0,2,69|,87,82,65|,87,82,5,69|,87,84,52,67|,87,175,176,67|,0,2,4,65|,0,2,23,67|,0,2,27,67|,0,2,143,144|,0,199,200,67|
,34,9|,36,6|,36,15,9|,36,19,20|,36,51,46|,34,14,6|,38,24,20|,38,49,46|,38,101,102|,38,105,102|
,184,110,201|,186,3,199|,186,23,201|,186,27,201|,186,43,197|,186,4,45,197|,186,11,223,224|,186,13,223,224|,186,17,25,201|,186,33,30,201|
,11,277|,13,277|,33,275|,13,267,279|,11,267,279|,4,15,277|,4,29,275|,23,31,275|,27,31,275|,77,80,277|
,30,101|,30,105|,28,6,103|,32,23,101|,32,23,105|,32,27,101|,32,27,105|,171,168,101|,171,168,105|,183,180,101|
,264,220,215|,264,220,217|,262,46,103,215|,262,46,103,217|,262,48,101,215|,262,48,101,217|,262,48,105,215|,262,48,105,217|,262,48,181,219|,262,50,179,219|
,258,22,137|,258,26,137|,258,49,141|,258,49,46,139|,258,24,16,137|,258,24,20,139|,258,31,32,137|,258,67,68,137|,258,101,102,139|,258,105,102,139|
,50,153|,50,15,149|,46,7,153|,46,8,149|,48,259,260|,263,266,149|,263,266,14,153|,263,266,81,151|,263,264,222,149|,263,279,276,149|
,212,53,273|,212,247,269|,212,259,271|,212,24,55,273|,212,111,249,269|,210,19,55,273|,210,45,57,273|,210,83,84,273|,210,109,249,269|,210,153,261,271|
,172,9,73|,172,9,75|,172,10,71|,172,12,71|,176,22,71|,176,26,71|,176,24,16,71|,176,24,20,73|,176,24,20,75|,176,31,32,71|
,130,23,247|,130,27,247|,132,25,247|,132,25,111,249|,132,16,23,247|,132,16,27,247|,132,18,109,249|,132,55,52,247|,132,55,273,268|,130,27,111,249|
,15,191|,83,193|,109,195|,5,11,191|,5,13,191|,6,8,191|,37,34,191|,99,94,191|,153,148,191|,153,261,256|
,142,3|,144,68,3|,144,64,5,3|,144,66,22,3|,144,66,26,3|,144,66,201,198|,142,23,201,198|,142,27,201,198|,142,33,89,92|,142,43,197,198|
,142,11|,142,13|,146,58|,146,60|,146,62|,142,4,15|,142,77,80|,142,131,134|,144,64,15|,144,68,11|
,124,149,261|,124,191,257|,126,30,259|,128,110,259|,128,195,257|,235,232,259|,128,108,153,261|,128,249,246,259|,128,249,269,270|,126,28,153,261|
,87,193|,117,114,195|,117,112,8,191|,117,123,118,191|,117,123,120,193|,87,82,15,191|,87,82,109,195|,87,121,118,191|,87,175,172,191|,0,2,11,191|
,2,11,59|,2,11,61|,2,11,63|,2,13,59|,2,13,61|,2,13,63|,2,143,146|,2,187,188|,2,187,184,106|,2,4,15,59|
,214,100,233|,214,104,233|,216,100,233|,216,104,233|,218,180,233|,218,182,30,233|,218,182,127,235|,218,182,32,23,233|,218,182,32,27,233|,218,182,97,157,237|
,214,100,111,195|,214,100,259,256|,214,102,8,191|,214,104,111,195|,214,104,259,256|,214,221,222,191|,216,100,111,195|,216,100,259,256|,216,102,8,191|,216,104,111,195|
,70,4,83|,72,7,83|,74,7,83|,74,8,14,83|,74,8,119,120|,74,8,173,174|,74,8,191,192|,74,21,18,83|,74,21,55,85|,74,47,50,83|
,102,139|,102,47,141|,100,22,137|,100,26,137|,100,49,141|,104,22,137|,104,26,137|,104,49,141|,104,49,46,139|,104,24,16,137|
,166,10,187|,166,12,187|,166,59,189|,166,61,189|,166,63,189|,168,22,187|,168,26,187|,168,111,185|,170,32,187|,170,229,230|
,222,191|,265,266,191|,265,279,276,191|,222,14,83,193|,222,14,109,195|,222,59,107,195|,222,61,107,195|,222,63,107,195|,222,119,120,193|,222,125,128,195|
,0,2,11,267|,0,2,13,267|,0,199,225,265|,87,82,15,267|,87,82,51,263|,87,121,118,267|,87,175,172,267|,87,193,190,267|,117,112,8,267|,117,112,47,263|
,1,87,84,273|,2,17,55,273|,2,23,53,273|,2,23,247,269|,2,23,259,271|,2,27,53,273|,2,27,247,269|,2,27,259,271|,2,43,57,273|,2,77,78,273|
,178,15,267|,178,51,263|,180,49,263|,182,275,278|,182,275,276,267|,182,28,15,267|,182,28,51,263|,182,30,49,263|,182,32,11,267|,182,32,13,267|
,160,19|,162,54|,162,52,24|,160,5,17|,160,6,21|,160,5,23,24|,160,5,27,24|,160,5,131,132|,162,52,22,17|,162,52,26,17|
,213|,22,4,211|,22,143,209|,24,18,211|,26,4,211|,26,143,209|,31,28,211|,39,36,211|,49,50,211|,67,64,211|
,238,259,260|,240,4,153|,240,11,149|,240,13,149|,240,77,151|,242,259,260|,253,254,149|,253,254,14,153|,253,254,81,151|,253,250,259,260|
,136,4,211|,136,23,213|,136,27,213|,136,143,209|,138,7,211|,140,48,213|,140,50,211|,140,46,7,211|,138,8,14,211|,138,21,18,211|
,2,4,211|,2,23,213|,2,27,213|,2,143,209|,199,200,213|,199,196,44,211|,2,11,14,211|,2,13,14,211|,2,17,18,211|,2,17,25,213|
,274,30,233|,274,127,235|,276,125,235|,276,10,23,233|,276,10,27,233|,276,12,23,233|,276,12,27,233|,276,35,38,233|,276,95,157,237|,276,95,159,237|
,64,29,89|,66,31,89|,68,3,93|,68,33,89|,68,77,91|,227,228,89|,68,4,29,89|,68,11,81,91|,68,13,81,91|,68,23,31,89|
,125,235|,10,23,233|,10,27,233|,12,23,233|,12,27,233|,35,38,233|,95,157,237|,95,159,237|,167,168,233|,173,176,233|
,246,31|,246,22,33|,246,26,33|,246,169,170|,246,181,182|,246,203,204|,244,156,96|,244,158,96|,244,207,204|,248,108,29|
,250,233|,252,238,233|,252,242,233|,254,125,235|,254,10,23,233|,254,10,27,233|,254,12,23,233|,254,12,27,233|,254,35,38,233|,254,95,157,237|
,88,30,247|,88,30,111,249|,88,28,109,249|,88,32,23,247|,88,32,27,247|,88,97,157,245|,88,97,159,245|,88,127,128,249|,88,171,168,247|,88,183,180,247|
,100,259,260|,102,7,153|,102,8,149|,104,259,260|,221,222,149|,221,222,14,153|,221,222,81,151|,221,265,266,149|,104,22,4,153|,104,22,11,149|
,18,161|,55,163|,16,4,161|,20,7,161|,25,53,163|,25,22,4,161|,25,26,4,161|,25,31,28,161|,25,31,127,165|,25,39,36,161|
,256,194,115|,258,111,115|,258,24,20,113|,258,49,46,113|,258,101,102,113|,258,105,102,113|,258,247,248,115|,256,190,9,113|,256,190,119,122|,256,192,86,117|
,52,101,221|,52,105,221|,52,201,225|,56,197,225|,79,80,223|,79,80,267,264|,79,76,11,223|,79,76,13,223|,79,151,148,223|,56,40,34,223|
,38,247|,38,111,249|,36,109,249|,36,109,110,247|,36,5,23,247|,36,5,27,247|,36,19,25,247|,36,29,30,247|,36,51,48,247|,36,65,66,247|
,110,203|,110,31,205|,108,29,205|,129,126,205|,249,244,207|,249,246,203|,249,246,31,205|,129,126,30,203|,129,235,232,203|,129,235,236,207|
,100,251|,104,251|,104,239,253|,104,243,253|,100,239,253|,100,243,253|,102,8,255|,221,222,255|,221,224,200,251|,221,265,266,255|
,82,15,125|,82,29,127|,82,109,129|,82,161,164|,84,163,164|,121,118,125|,175,172,125|,193,190,125|,193,194,129|,175,176,31,127|
,214,100,22|,214,100,26|,214,104,22|,214,104,26|,216,100,22|,216,100,26|,216,104,22|,216,104,26|,218,178,5|,218,180,22|
,86,117|,121,122|,82,6,113|,82,109,115|,193,194,115|,193,190,9,113|,193,190,119,122|,82,15,9,113|,82,15,119,122|,82,19,20,113|
,145|,68,143|,64,5,143|,64,211,208|,66,22,143|,66,26,143|,66,213,208|,227,228,32,143|,227,230,186,143|,227,230,188,147|
,232,22,3,1|,232,26,3,1|,232,53,85,86|,232,111,115,116|,232,177,174,86|,232,201,198,1|,234,128,115,116|,234,128,108,83,86|,234,128,195,192,86|,234,124,9,113,116|
,197|,40,38,201|,42,3,199|,42,23,201|,42,27,201|,57,52,201|,57,54,25,201|,44,5,3,199|,44,5,23,201|,44,5,27,201|
,202,22|,202,26|,204,32|,204,28,5|,204,30,22|,204,30,26|,202,24,16|,202,31,32|,202,67,68|,202,239,240|
,190,267|,190,223,265|,190,277,278|,190,9,47,263|,190,14,51,263|,192,82,15,267|,192,82,51,263|,192,121,118,267|,192,175,172,267|,194,106,58,267|
,210,153|,210,15,149|,212,259,260|,212,22,4,153|,212,22,11,149|,212,22,13,149|,212,22,77,151|,212,24,18,153|,212,26,4,153|,212,26,11,149|
,136,23,233|,136,27,233|,140,48,233|,136,11,125,235|,136,13,125,235|,136,17,25,233|,136,33,30,233|,136,33,127,235|,136,69,66,233|,136,69,155,237|
,244,207|,246,203|,246,31,205|,248,110,203|,248,110,31,205|,248,108,29,205|,248,129,126,205|,246,22,33,205|,246,26,33,205|,246,67,155,207|
,261,258|,148,10,23|,148,10,27|,148,12,23|,148,12,27|,148,35,38|,148,167,168|,148,173,176|,148,255,250|,150,76,23|
,136,4,37|,136,11,35|,136,13,35|,136,23,39|,136,27,39|,136,43,40|,138,7,37|,138,8,35|,140,48,39|,140,50,37|
,37|,15,35|,45,40|,5,11,35|,5,13,35|,5,23,39|,5,27,39|,5,43,40|,6,8,35|,19,25,39|
,214,100,203|,214,104,203|,216,100,203|,216,104,203|,218,180,203|,218,182,205|,218,182,30,203|,218,180,31,205|,218,178,29,205|,216,104,31,205|
,118,14,161|,118,125,165|,120,82,161|,120,84,163|,118,9,7,161|,118,10,4,161|,118,12,4,161|,118,35,36,161|,118,81,78,163|,118,95,98,161|
,254,135|,254,10,131|,254,12,131|,250,22,131|,250,24,133|,250,26,131|,252,240,131|,252,240,11,135|,252,240,13,135|,252,240,17,133|
,112|,114,108,6|,123,118,9|,123,118,14,6|,123,120,82,6|,116,87,82,6|,114,108,15,9|,114,108,19,20|,114,108,51,46|,114,106,58,9|
,100,259|,104,259|,104,53,273,270|,104,111,195,257|,104,247,269,270|,100,53,273,270|,100,111,195,257|,100,247,269,270|,102,7,153,261|,102,8,149,261|
,246,213|,248,108,211|,248,110,213|,248,106,147,209|,246,22,4,211|,246,22,143,209|,246,24,18,211|,246,26,4,211|,246,26,143,209|,246,31,28,211|
,246,259,260|,248,108,153|,269,270,260|,269,272,79,151|,248,108,15,149|,248,106,58,149|,248,106,60,149|,248,106,62,149|,248,110,259,260|,248,129,124,149|
,248,185|,248,106,189|,246,22,187|,246,26,187|,246,111,185|,246,111,106,189|,246,24,16,187|,246,31,32,187|,246,31,229,230|,246,67,68,187|
,236|,232,67,155|,232,203,206|,232,247,244|,234,124,95,157|,234,124,95,159|,234,126,97,157|,234,126,97,159|,234,126,205,206|,234,128,249,244|
,5|,15,10|,15,12|,19,16|,29,32|,45,42|,65,68|,65,66,22|,65,66,26|,65,145,142|
,166,14,161|,166,125,165|,168,53,163|,170,28,161|,170,127,165|,170,30,53,163|,170,32,4,161|,170,97,98,161|,170,183,178,161|,168,22,4,161|
,113|,7,109,115|,8,119,122|,103,100,111,115|,103,104,111,115|,47,48,111,115|,47,50,109,115|,21,18,109,115|,21,25,111,115|,8,14,109,115|
,18,109|,25,111|,25,247,248|,16,4,109|,16,23,111|,16,27,111|,16,187,184|,20,7,109|,20,113,114|,55,52,111|
,152,211|,148,14,211|,261,258,213|,148,9,7,211|,148,10,4,211|,148,10,23,213|,148,10,27,213|,148,10,143,209|,148,12,4,211|,148,12,23,213|
,118,95|,118,14,99|,120,82,99|,120,82,15,95|,120,82,29,97|,120,175,172,95|,120,193,190,95|,118,14,29,97|,118,9,7,99|,118,10,4,99|
,139|,47,141|,7,5,137|,7,51,141|,8,10,137|,8,12,137|,21,16,137|,73,70,137|,75,70,137|,103,100,22,137|
,166,81|,166,10,77|,166,12,77|,166,149,150|,168,22,77|,168,26,77|,168,53,79|,170,32,77|,170,89,90|,170,32,11,81|
,112,73|,112,75|,112,7,5,71|,112,8,10,71|,112,8,12,71|,112,21,16,71|,112,139,136,71|,114,108,5,71|,114,108,6,73|,114,108,6,75|
,130,23,233|,130,27,233|,132,25,233|,134,125,235|,134,10,23,233|,134,10,27,233|,134,12,23,233|,134,12,27,233|,134,35,38,233|,134,95,157,237|
,220,102,139|,222,9,139|,222,10,137|,222,12,137|,265,262,141|,265,262,46,139|,265,266,9,139|,265,266,10,137|,265,266,12,137|,222,9,47,141|
,262,50|,266,14|,266,9,7|,266,10,4|,266,12,4|,266,35,36|,266,95,98|,266,149,152|,262,46,7|,264,222,14|
,46,8,125|,48,31,127|,48,111,129|,48,233,234|,50,15,125|,50,29,127|,50,109,129|,50,161,164|,263,266,125|,263,264,222,125|
,80,95|,80,14,99|,76,4,99|,76,11,95|,76,13,95|,76,33,97|,91,88,97|,151,148,95|,151,152,99|,151,152,15,95|
,265|,222,267|,222,277,278|,224,200,49,263|,220,100,49,263|,220,102,8,267|,220,102,47,263|,220,104,49,263|,222,9,47,263|,222,14,51,263|
,2,4,99|,2,11,95|,2,13,95|,2,33,97|,93,88,97|,93,88,28,99|,93,90,80,95|,2,33,28,99|,2,13,14,99|,2,11,14,99|
,172,135|,172,10,131|,172,12,131|,176,22,131|,176,24,133|,176,26,131|,176,26,11,135|,176,26,13,135|,176,26,17,133|,176,24,16,131|
,222,14,83|,222,119,120|,222,173,174|,222,191,192|,222,9,7,83|,222,10,4,83|,222,12,4,83|,222,35,36,83|,222,81,78,85|,222,95,98,83|
,3|,23,201,198|,27,201,198|,33,89,92|,43,197,198|,77,91,92|,241,238,201,198|,241,242,201,198|,69,66,201,198|,33,30,201,198|
,210,161|,212,53,163|,212,22,4,161|,212,24,18,161|,212,24,55,163|,212,26,4,161|,212,31,28,161|,212,31,127,165|,212,39,36,161|,212,49,50,161|
,258,22,43|,258,26,43|,258,39,41|,258,53,56|,258,201,196|,260,152,45|,271,272,56|,260,152,5,43|,260,152,37,41|,260,148,10,43|
,156,94,119|,158,94,119|,158,98,15,119|,158,98,83,121|,156,98,15,119|,156,98,83,121|,154,64,15,119|,154,64,83,121|,154,68,11,119|,154,68,13,119|
,224,198,1|,220,102,113,116|,222,9,113,116|,222,10,3,1|,222,12,3,1|,222,14,83,86|,222,119,120,86|,222,119,122,116|,222,173,174,86|,222,191,192,86|
,86|,121,122,116|,193,194,115,116|,82,5,3,1|,82,6,113,116|,82,109,115,116|,193,190,9,113,116|,193,190,10,3,1|,193,190,12,3,1|,193,190,119,122,116|
,268,244,154,227|,268,246,31,229|,268,246,67,227|,268,248,185,231|,270,258,31,229|,270,258,67,227|,272,52,31,229|,272,52,67,227|,272,52,22,33,229|,272,52,22,69,227|
,238,24,20|,238,49,46|,238,101,102|,238,105,102|,240,4,6|,240,11,9|,240,13,9|,240,17,20|,240,71,72|,240,71,74|
,156|,158|,154,64,99|,207,204,97|,245,246,31,97|,245,248,108,99|,237,232,31,97|,237,234,124,95|,237,234,126,97|,207,204,28,99|
,244,237|,246,233|,248,110,233|,248,129,235|,246,31,127,235|,246,67,155,237|,246,111,129,235|,246,203,206,237|,244,154,66,233|,244,207,202,233|
,258,22,3|,258,26,3|,258,201,198|,258,24,16,3|,258,31,32,3|,258,31,89,92|,258,67,68,3|,258,239,240,3|,258,243,240,3|,256,190,10,3|
,88,28,45|,88,32,43|,90,76,43|,90,78,56|,92,2,43|,92,199,196|,92,2,4,45|,90,76,4,45|,90,80,10,43|,90,80,12,43|
,157,245,269|,159,245,269|,94,81,78,273|,94,149,261,271|,94,191,257,271|,96,30,53,273|,96,30,247,269|,96,30,259,271|,98,19,55,273|,98,45,57,273|
,118,14|,120,82|,118,9,7|,118,10,4|,118,12,4|,118,35,36|,118,95,98|,118,149,152|,122,112,7|,122,114,108|
,107,249|,107,110,247|,189,184,249|,189,184,110,247|,189,186,23,247|,189,186,27,247|,58,10,23,247|,58,10,27,247|,58,12,23,247|,58,12,27,247|
,254,223|,254,267,264|,250,101,221|,250,105,221|,250,201,225|,250,22,11,223|,250,22,13,223|,250,26,11,223|,250,26,13,223|,250,39,34,223|
,200,247|,200,111,249|,200,53,273,268|,200,67,155,245|,200,203,206,245|,200,233,236,245|,200,259,271,268|,196,40,38,247|,196,42,23,247|,196,42,27,247|
,248,108|,244,154,64|,244,156,98|,244,158,98|,246,22,4|,246,24,18|,246,26,4|,246,31,28|,246,39,36|,246,49,50|
,118,35|,118,14,37|,120,82,37|,120,82,15,35|,120,82,45,40|,120,84,52,39|,120,84,56,40|,120,175,172,35|,120,175,176,39|,120,193,190,35|
